strategy,symbol,direction,opened_at,closed_at,entry_price,exit_price,qty,notional,stop_price,risk_amount,leverage,margin,fee,slippage_cost,funding,pnl,exit_reason,signal_reason,notes
scalp_fixed,BTC-USDT-SWAP,long,2026-09-17T12:15:00+00:00,2026-09-17T16:30:00+00:00,76834.1979,76641.8599,0.09704699202,7456.527791,75923.37143,88.39296931,1,7456.527791,8.191914366,7.447192074,-0.6619385445,-27.51967726,signal,"VWAP geri çekilme: gün çapası 2026-09-17 00:00 UTC, VWAP=76421.4 (49 bar); bar aralığı [76370, 76795.8] VWAP'e dokundu ve 76795.8 ile üstünde kapandı; trend EMA20=76434.6 > EMA50=76350; engel günün zirvesi 76795.8; stop 1.14% (75923.4), hedef 78540.7 (2.00R), zaman stop'u 16 bar | arm=vwap_pullback | post_r=nan",exit_rule=time_stop
scalp_fixed,BNB-USDT-SWAP,long,2026-09-17T13:30:00+00:00,2026-09-17T17:45:00+00:00,727.46355,728.33565,6.245038511,4543.037885,715.7071429,73.41921536,5,908.6075771,5.000337138,4.545763532,-0.2920163131,0.1539446348,signal,"RSI(2) aşırılık dönüşü: RSI=0.00 (≤ 5); aralık rejimi doğrulandı: |EMA20−EMA50|/kapanış=0.195% < 0.200%; engel Bollinger(20) orta bandı 725.335; stop 1.57% (715.707), hedef 749.886 (2.00R), zaman stop'u 16 bar | arm=rsi2_reversal | post_r=nan",boyut leverage_cap=5 nedeniyle 0.8358 oranında kırpıldı (gereken kaldıraç 5.98); boyut komisyon+marj nakde sığsın diye 0.9973 oranında kırpıldı | exit_rule=time_stop
scalp_fixed,BTC-USDT-SWAP,long,2026-09-17T16:30:00+00:00,2026-09-17T20:45:00+00:00,76718.5401,76456.1528,0.0508405548,3900.413142,74991.33571,87.81202922,1,3900.413142,4.283117502,3.893740822,0,-17.62303341,signal,"RSI(2) aşırılık dönüşü: RSI=0.00 (≤ 5); aralık rejimi doğrulandı: |EMA20−EMA50|/kapanış=0.139% < 0.200%; engel Bollinger(20) orta bandı 76613.8; stop 2.20% (74991.3), hedef 80058.2 (2.00R), zaman stop'u 16 bar | arm=rsi2_reversal | post_r=nan",exit_rule=time_stop
scalp_fixed,XRP-USDT-SWAP,short,2026-09-17T17:15:00+00:00,2026-09-17T21:30:00+00:00,1.30324805,1.29594765,2045.06229,2665.223442,1.346257143,87.95627395,1,2665.223442,2.923534411,2.657762953,0,12.00623833,signal,"RSI(2) aşırılık dönüşü: RSI=96.00 (≥ 95); aralık rejimi doğrulandı: |EMA20−EMA50|/kapanış=0.169% < 0.200%; engel Bollinger(20) orta bandı 1.30419; stop 3.25% (1.34626), hedef 1.21919 (2.00R), zaman stop'u 16 bar | arm=rsi2_reversal | post_r=nan",exit_rule=time_stop
scalp_fixed,DOGE-USDT-SWAP,short,2026-09-17T23:00:00+00:00,2026-09-18T02:00:00+00:00,0.08145925,0.08273176893,76452.82115,6227.789471,0.08260785714,87.81425646,1,6227.789471,6.904076632,12.58885805,0.5340591344,-103.6576796,stop,"RSI(2) aşırılık dönüşü: RSI=100.00 (≥ 95); aralık rejimi doğrulandı: |EMA20−EMA50|/kapanış=0.092% < 0.200%; engel Bollinger(20) orta bandı 0.0815665; stop 1.37% (0.0826079), hedef 0.0792543 (2.00R), zaman stop'u 16 bar | arm=rsi2_reversal | post_r=nan",
scalp_fixed,ETH-USDT-SWAP,short,2026-09-17T23:30:00+00:00,2026-09-18T03:15:00+00:00,2447.1758,2481.759921,2.83187299,6930.09105,2478.042857,87.4115854,2.721525622,2546.399341,7.676965966,13.99303287,0.4319060473,-105.1828993,stop,"RSI(2) aşırılık dönüşü: RSI=100.00 (≥ 95); aralık rejimi doğrulandı: |EMA20−EMA50|/kapanış=0.024% < 0.200%; engel Bollinger(20) orta bandı 2449.05; stop 1.21% (2478.04), hedef 2389.11 (2.00R), zaman stop'u 16 bar | arm=rsi2_reversal | post_r=nan",boyut komisyon+marj nakde sığsın diye 0.9985 oranında kırpıldı
scalp_fixed,DOGE-USDT-SWAP,long,2026-09-18T00:00:00+00:00,2026-09-18T03:15:00+00:00,0.08172084,0.08374953286,58.93943715,4.816580313,0.08060928571,0.06551438396,5,0.9633160626,0.005364001853,0.004876396432,0,0.1142060133,tp,"RSI(2) aşırılık dönüşü: RSI=0.00 (≤ 5); aralık rejimi doğrulandı: |EMA20−EMA50|/kapanış=0.112% < 0.200%; engel Bollinger(20) orta bandı 0.0815895; stop 1.30% (0.0806093), hedef 0.0837914 (2.00R), zaman stop'u 16 bar | arm=rsi2_reversal | post_r=nan",boyut leverage_cap=5 nedeniyle 0.0007 oranında kırpıldı (gereken kaldıraç 6667.86); boyut komisyon+marj nakde sığsın diye 0.9973 oranında kırpıldı
scalp_fixed,PENGU-USDT-SWAP,long,2026-09-18T02:15:00+00:00,2026-09-18T06:30:00+00:00,0.007495746,0.0074712625,403538.8425,3024.824665,0.007281357143,86.51423126,1,3024.824665,3.321873107,3.019882928,0,-13.20191636,signal,"Açılış aralığı kırılımı: ilk 4 bar [0.007215, 0.007305], kapanış 0.007491 üstte (5. bar); hacim 439871 ≥ 1.5× SMA20(188427); engel ölçülü hareket 0.007395 (aralık genişliği 9e-05); stop 2.80% (0.00728136), hedef 0.00791029 (2.00R), zaman stop'u 16 bar | arm=opening_range_breakout | post_r=nan",exit_rule=time_stop
scalp_fixed,ADA-USDT-SWAP,long,2026-09-18T02:30:00+00:00,2026-09-18T06:45:00+00:00,0.2157078,0.213893,9910.061076,2137.677473,0.2069928571,86.36561599,1,2137.677473,2.341553591,2.128681119,0,-20.32633243,signal,"Açılış aralığı kırılımı: ilk 4 bar [0.2013, 0.2048], kapanış 0.2156 üstte (6. bar); hacim 150803 ≥ 1.5× SMA20(39337.6); engel ölçülü hareket 0.2083 (aralık genişliği 0.0035); stop 3.99% (0.206993), hedef 0.232814 (2.00R), zaman stop'u 16 bar | arm=opening_range_breakout | post_r=nan",exit_rule=time_stop
scalp_fixed,BNB-USDT-SWAP,long,2026-09-18T02:45:00+00:00,2026-09-18T07:00:00+00:00,748.9743,754.32265,6.200161966,4643.761968,735.1071429,85.97862029,4.841652738,959.1274342,5.126376515,4.660351742,0,28.03425973,signal,"Açılış aralığı kırılımı: ilk 4 bar [735, 739.9], kapanış 748.5 üstte (7. bar); hacim 290852 ≥ 1.5× SMA20(128104); engel ölçülü hareket 744.8 (aralık genişliği 4.9); stop 1.79% (735.107), hedef 775.286 (2.00R), zaman stop'u 16 bar | arm=opening_range_breakout | post_r=nan",boyut komisyon+marj nakde sığsın diye 0.9973 oranında kırpıldı | exit_rule=time_stop
scalp_fixed,SOL-USDT-SWAP,long,2026-09-18T03:30:00+00:00,2026-09-18T07:45:00+00:00,104.021985,105.92701,33.3543162,3469.58218,101.4414286,86.0726951,1.419767424,2443.767987,3.851487841,3.501369343,0,59.68931838,signal,"Açılış aralığı kırılımı: ilk 4 bar [100.83, 101.66], kapanış 103.97 üstte (10. bar); hacim 445153 ≥ 1.5× SMA20(109649); engel ölçülü hareket 102.49 (aralık genişliği 0.83); stop 2.43% (101.441), hedef 109.027 (2.00R), zaman stop'u 16 bar | arm=opening_range_breakout | post_r=nan",boyut komisyon+marj nakde sığsın diye 0.9992 oranında kırpıldı | exit_rule=time_stop
scalp_fixed,NEAR-USDT-SWAP,long,2026-09-19T01:45:00+00:00,2026-09-19T06:00:00+00:00,3.8609295,3.6811585,282.64956,1091.290024,3.555714286,86.26894603,1,1091.290024,1.17247232,1.065871491,0,-51.98466637,signal,"Açılış aralığı kırılımı: ilk 4 bar [3.687, 3.771], kapanış 3.86 üstte (3. bar); hacim 122676 ≥ 1.5× SMA20(55698.5); engel ölçülü hareket 3.855 (aralık genişliği 0.084); stop 7.88% (3.55571), hedef 4.46857 (2.00R), zaman stop'u 16 bar | arm=opening_range_breakout | post_r=nan",exit_rule=time_stop
scalp_fixed,AVAX-USDT-SWAP,long,2026-09-19T02:00:00+00:00,2026-09-19T06:15:00+00:00,8.6973465,8.4467745,242.8801472,2112.412798,8.342714286,86.1331244,1,2112.412798,2.290181648,2.081968622,0,-63.14914589,signal,"Açılış aralığı kırılımı: ilk 4 bar [8.199, 8.365], kapanış 8.692 üstte (4. bar); hacim 321516 ≥ 1.5× SMA20(47835.2); engel ölçülü hareket 8.531 (aralık genişliği 0.166); stop 4.02% (8.34271), hedef 9.39057 (2.00R), zaman stop'u 16 bar | arm=opening_range_breakout | post_r=nan",exit_rule=time_stop
scalp_fixed,BNB-USDT-SWAP,long,2026-09-19T06:30:00+00:00,2026-09-19T10:45:00+00:00,762.381,765.4171,6.796437147,5181.474548,749.8571429,85.1176079,1,5181.474548,5.710971068,5.191798336,-0.5168010806,14.40689067,signal,"RSI(2) aşırılık dönüşü: RSI=0.00 (≤ 5); aralık rejimi doğrulandı: |EMA20−EMA50|/kapanış=0.118% < 0.200%; engel Bollinger(20) orta bandı 761.855; stop 1.59% (749.857), hedef 786.286 (2.00R), zaman stop'u 16 bar | arm=rsi2_reversal | post_r=nan",exit_rule=time_stop
scalp_fixed,PENGU-USDT-SWAP,short,2026-09-19T06:45:00+00:00,2026-09-19T11:00:00+00:00,0.007788104,0.0079249605,283418.1742,2207.290216,0.008088357143,85.09719756,1,2207.290216,2.449352429,2.226674886,0.1094844407,-41.12748735,signal,"RSI(2) aşırılık dönüşü: RSI=100.00 (≥ 95); aralık rejimi doğrulandı: |EMA20−EMA50|/kapanış=0.016% < 0.200%; engel Bollinger(20) orta bandı 0.00786795; stop 3.79% (0.00808836), hedef 0.00720229 (2.00R), zaman stop'u 16 bar | arm=rsi2_reversal | post_r=nan",exit_rule=time_stop
scalp_fixed,SOL-USDT-SWAP,short,2026-09-19T07:15:00+00:00,2026-09-19T11:30:00+00:00,112.10392,111.945945,33.37189957,3741.120759,114.6485714,84.91985191,3.349633698,1116.874589,4.112333276,3.738487049,0.3724303992,1.532022957,signal,"RSI(2) aşırılık dönüşü: RSI=100.00 (≥ 95); aralık rejimi doğrulandı: |EMA20−EMA50|/kapanış=0.198% < 0.200%; engel Bollinger(20) orta bandı 112.701; stop 2.21% (114.649), hedef 107.213 (2.00R), zaman stop'u 16 bar | arm=rsi2_reversal | post_r=nan",boyut komisyon+marj nakde sığsın diye 0.9982 oranında kırpıldı | exit_rule=time_stop
scalp_fixed,SOL-USDT-SWAP,short,2026-09-19T11:30:00+00:00,2026-09-19T15:45:00+00:00,111.834055,111.93594,45.22169944,5057.326022,113.7107143,84.86572217,1,5057.326022,5.565592702,5.059629842,0,-10.17300555,signal,"RSI(2) aşırılık dönüşü: RSI=100.00 (≥ 95); aralık rejimi doğrulandı: |EMA20−EMA50|/kapanış=0.074% < 0.200%; engel Bollinger(20) orta bandı 111.92; stop 1.62% (113.711), hedef 108.279 (2.00R), zaman stop'u 16 bar | arm=rsi2_reversal | post_r=nan",exit_rule=time_stop
