source,period,model,week_start,n_opened,long_share,short_share,btc_week_ret,model_week_ret,avg_r
ema,A,ema_trend,2024-05-13,9,1.0,0.0,0.07808933838062582,0.043096826948486155,1.2785193333398102
ema,A,ema_trend,2024-05-20,2,1.0,0.0,0.033843753489396944,0.05238474226471723,0.44109210712334435
ema,A,ema_trend,2024-05-27,2,1.0,0.0,-0.010920220506136724,-0.00839748705197818,0.42267459716701217
ema,A,ema_trend,2024-06-03,5,1.0,0.0,0.02765804544696615,0.03355177482762839,0.11048215129695294
ema,A,ema_trend,2024-06-10,0,,,-0.042490652085259706,0.0,
ema,A,ema_trend,2024-06-17,2,1.0,0.0,-0.05216242439875174,-0.020869232433724294,-1.0489632392494719
ema,A,ema_trend,2024-06-24,2,1.0,0.0,-0.006866675737851158,-0.001674893102101671,-1.0395889702892456
ema,A,ema_trend,2024-07-01,0,,,-0.10992069434664442,-0.01904070285313164,
ema,A,trend,2021-12-27,1,1.0,0.0,-0.06830743170044717,0.001595998999999848,0.1595998524
ema,A,trend,2022-01-03,13,0.23076923076923078,0.7692307692307693,-0.11524467718509712,-0.01476666481771749,-0.12363457502112798
ema,A,trend,2022-01-10,4,0.5,0.5,0.029130296607638106,-0.0005556881795384383,0.022019342241668002
ema,A,trend,2022-01-17,15,0.0,1.0,-0.1581276556223734,0.01648225760357569,0.11206264566458138
ema,A,trend,2022-01-24,3,0.0,1.0,0.04516721550197755,-0.006190234456563526,-0.20609875562064284
ema,A,trend,2022-01-31,2,0.0,1.0,0.1180801291946707,0.0008043286902623681,0.04081008893287799
ema,A,trend,2022-02-07,10,0.0,1.0,-0.007259665196324816,-0.007471749775112224,-0.11611284586263329
ema,A,trend,2022-02-14,12,0.16666666666666666,0.8333333333333334,-0.08734413446337086,-0.003790269976775451,0.004957386225218773
ema,A,trend,2022-02-21,8,0.0,1.0,-0.018239362325635833,-0.017185176902385746,-0.21510715115561696
ema,A,trend,2022-02-28,8,0.0,1.0,0.019262761579546428,-0.006339514739323593,-0.06206700873003275
ema,A,trend,2022-03-07,4,0.0,1.0,-0.01703748246141512,-0.010318138262016996,-0.2916243148095415
ema,A,trend,2022-03-14,6,0.3333333333333333,0.6666666666666666,0.09274697569966728,-0.022386238043803353,-0.37514540251627543
ema,A,trend,2022-03-21,10,1.0,0.0,0.13471875530135957,-0.007521713316396839,-0.07447382624020091
ema,A,trend,2022-03-28,19,1.0,0.0,-0.008878324032130402,-0.02393716326160278,-0.12551540478307535
ema,A,trend,2022-04-04,5,1.0,0.0,-0.09177437497575747,-0.009528269563873759,-0.18945190978160567
ema,A,trend,2022-04-11,3,0.0,1.0,-0.058701269120442046,0.017125783188302712,0.5718662062203572
ema,A,trend,2022-04-18,9,0.1111111111111111,0.8888888888888888,-0.005517578617303176,-0.0015387559393765793,0.04438460254565774
ema,A,trend,2022-04-25,10,0.0,1.0,-0.02495798936998006,0.06272014058504172,0.563308301419864
ema,A,trend,2022-05-02,9,0.0,1.0,-0.11487512217439222,0.0009059555662906948,0.010371859043621355
ema,A,trend,2022-05-09,15,0.0,1.0,-0.08016058548504568,0.03642048253650132,0.2408681280679778
ema,A,trend,2022-05-16,3,0.0,1.0,-0.0326427401511451,0.0006912883656726709,0.02304066840184657
ema,A,trend,2022-05-23,4,0.0,1.0,-0.02744360281862135,0.0011379906169255438,0.03001707598013724
ema,A,trend,2022-05-30,5,0.0,1.0,0.0155054807072319,-0.008879516507778962,-0.17695973356633465
ema,A,trend,2022-06-06,9,0.0,1.0,-0.11172006322705275,0.023092237566010754,0.2578585631201766
ema,A,trend,2022-06-13,11,0.0,1.0,-0.22609176548486132,0.015614278618955701,0.1413853216831491
ema,A,trend,2022-06-20,0,,,0.022701751486308375,0.0,
ema,A,trend,2022-06-27,9,0.0,1.0,-0.08187051112030064,0.004852494358558612,0.055444794954359666
ema,A,trend,2022-07-04,3,0.0,1.0,0.08003334075389446,-0.003859415488119855,-0.18403410356606473
ema,A,trend,2022-07-11,11,0.0,1.0,-0.0029288261686543082,-0.019460281818182046,-0.16264262983359623
ema,A,trend,2022-07-18,8,0.875,0.125,0.08579601451888164,-0.02933638268144012,-0.3708361815204644
ema,A,trend,2022-07-25,16,0.8125,0.1875,0.03164918463943045,-0.030293162368140836,-0.1898407038698403
ema,A,trend,2022-08-01,11,1.0,0.0,-0.005218906518912214,-0.0215182437610576,-0.15218106602109516
ema,A,trend,2022-08-08,15,1.0,0.0,0.04864032306079391,0.006742398230141999,0.015196524653738802
ema,A,trend,2022-08-15,2,0.5,0.5,-0.1148002320443352,-0.006348395494800596,-0.3178381972651013
ema,A,trend,2022-08-22,4,0.25,0.75,-0.09097669576210532,0.020850471764306544,0.5214239192673458
ema,A,trend,2022-08-29,3,0.0,1.0,0.022783515696901402,-0.005588826322103113,-0.18633962205074273
ema,A,trend,2022-09-05,7,0.2857142857142857,0.7142857142857143,0.0913285608590455,-0.01902252453352249,-0.32584724468379944
ema,A,trend,2022-09-12,13,0.3076923076923077,0.6923076923076923,-0.11054258949634688,-0.02470229414292202,-0.14514162561314048
ema,A,trend,2022-09-19,9,0.3333333333333333,0.6666666666666666,-0.031173232117750582,-0.01806566196013648,-0.22715845027534975
ema,A,trend,2022-09-26,6,0.16666666666666666,0.8333333333333334,0.012981075908994333,-0.017238626010883662,-0.28871772687699543
ema,A,trend,2022-10-03,12,0.4166666666666667,0.5833333333333334,0.02026637000031495,-0.02888618770527185,-0.2569253369184779
ema,A,trend,2022-10-10,9,0.0,1.0,-0.009314693659219109,0.03544881650898635,0.41746104373926207
ema,A,trend,2022-10-17,8,0.0,1.0,0.016094448453634946,-0.033175183006677544,-0.41743681137163735
ema,A,trend,2022-10-24,7,1.0,0.0,0.05386458743159639,0.003911724726461507,0.05723511789835501
ema,A,trend,2022-10-31,15,0.8,0.2,0.013808150105451888,-0.012854158465202215,-0.08533214765842098
ema,A,trend,2022-11-07,8,0.0,1.0,-0.21882038995136366,0.012058951245093485,0.1717142091186396
ema,A,trend,2022-11-14,7,0.0,1.0,-0.0027793592781013565,0.014929088607667396,0.25642278912559985
ema,A,trend,2022-11-21,5,0.0,1.0,0.00845340192641797,-0.013987920035369417,-0.36928144925718653
ema,A,trend,2022-11-28,4,0.0,1.0,0.04129786327387852,-0.01958159480588806,-0.49179252709153953
ema,A,trend,2022-12-05,5,0.2,0.8,-0.0010815298092999859,-0.024355690308159872,-0.49099349904917255
ema,A,trend,2022-12-12,8,0.0,1.0,-0.020594724613592907,0.025798321654807665,0.38554837273356946
ema,A,trend,2022-12-19,6,0.0,1.0,0.00596354944726607,-0.00656760506528975,-0.10942265931729078
ema,A,trend,2022-12-26,11,0.0,1.0,-0.013062228241499607,-0.014841725596716482,-0.13474851858342798
ema,A,trend,2023-01-02,1,0.0,1.0,0.030996274428374493,-0.008495099267676332,-0.8495099257919506
ema,A,trend,2023-01-09,17,1.0,0.0,0.2185418478800225,0.08507522099060028,0.502669303393253
ema,A,trend,2023-01-16,8,1.0,0.0,0.08814046518312679,-0.010939194352742154,-0.15525212550694337
ema,A,trend,2023-01-23,11,1.0,0.0,0.04529064468835453,-0.014815232136504708,-0.18875560067709252
ema,A,trend,2023-01-30,7,1.0,0.0,-0.033948277314463815,-0.021877806732673255,-0.2378576862969968
ema,A,trend,2023-02-06,2,1.0,0.0,-0.050196198116498,0.007203591983293345,0.35970631331142483
ema,A,trend,2023-02-13,14,0.9285714285714286,0.07142857142857142,0.114383030291902,0.044019201575701494,0.35522994589204265
ema,A,trend,2023-02-20,6,0.6666666666666666,0.3333333333333333,-0.029715980474944947,-0.003861215266802609,-0.06412945209662436
ema,A,trend,2023-02-27,6,0.0,1.0,-0.04760752448514327,-0.022253004192016368,-0.37310627518912304
ema,A,trend,2023-03-06,12,0.0,1.0,-0.01955985860557996,-0.009685701480833475,-0.07926256859364174
ema,A,trend,2023-03-13,6,1.0,0.0,0.2714265579748032,-0.010910740684104359,-0.21104125383120828
ema,A,trend,2023-03-20,7,0.5714285714285714,0.42857142857142855,-1.787955615795145e-05,-0.021187740417170642,-0.2760875570267582
ema,A,trend,2023-03-27,11,0.8181818181818182,0.18181818181818182,0.007405844573815212,0.008661692311951796,0.07968884137339231
ema,A,trend,2023-04-03,7,0.8571428571428571,0.14285714285714285,0.005466517579823638,-0.01873069300045649,-0.28791098368015
ema,A,trend,2023-04-10,19,1.0,0.0,0.06998287761910649,0.04094308568749905,0.20783903050268437
ema,A,trend,2023-04-17,8,0.875,0.125,-0.08963039217627145,-0.017128683837528746,-0.19901291545356392
ema,A,trend,2023-04-24,4,1.0,0.0,0.05996817837506763,0.020617486040249045,0.5315938393071479
ema,A,trend,2023-05-01,12,0.25,0.75,-0.02783296120139922,-0.029018568235754882,-0.2448230368650414
ema,A,trend,2023-05-08,9,0.0,1.0,-0.05332039012517631,0.008104179856812,0.09394861212658329
ema,A,trend,2023-05-15,7,0.0,1.0,-0.0062490944014504946,-0.022647292505536543,-0.3379478405763825
ema,A,trend,2023-05-22,7,0.14285714285714285,0.8571428571428571,0.049652867349342156,-0.020668751353534853,-0.3734762068846439
ema,A,trend,2023-05-29,11,0.45454545454545453,0.5454545454545454,-0.03416821604371023,-0.022939843897930134,-0.2328338738587199
ema,A,trend,2023-06-05,14,0.0,1.0,-0.04397322663323078,0.07961180779467147,0.5789819473761826
ema,A,trend,2023-06-12,5,0.4,0.6,0.01646730262574203,-0.010373885366677937,-0.20748597615005657
ema,A,trend,2023-06-19,5,0.6,0.4,0.1565519335129597,-0.015302652103076242,-0.3073007467217057
ema,A,trend,2023-06-26,8,0.375,0.625,0.004744670448840749,-0.011856019586474531,-0.14822744350317021
ema,A,trend,2023-07-03,12,0.5833333333333334,0.4166666666666667,-0.01493097851467462,-0.03705406624774776,-0.31274217948633576
ema,A,trend,2023-07-10,10,1.0,0.0,0.002224528158017769,0.0260464450703195,0.5175822331016485
ema,A,trend,2023-07-17,8,0.875,0.125,-0.0049287481641240305,-0.005743544787115029,-0.07034676937766385
ema,A,trend,2023-07-24,7,0.5714285714285714,0.42857142857142855,-0.026534316430532723,-0.0034288130439981135,-0.06017822968665391
ema,A,trend,2023-07-31,7,0.0,1.0,-0.006652187572566137,-0.034360378526197444,-0.5123871154781108
ema,A,trend,2023-08-07,9,0.5555555555555556,0.4444444444444444,0.007535546327108733,-0.010477483406546306,-0.1161840120144188
ema,A,trend,2023-08-14,9,0.0,1.0,-0.10644192711887535,-0.00029074632549419555,-0.0013792390882664078
ema,A,trend,2023-08-21,6,0.0,1.0,-0.0032877151716027564,-0.013974062063246584,-0.2327946924603473
ema,A,trend,2023-08-28,8,0.0,1.0,-0.004995728345777883,-0.023132371029704002,-0.29123827054554086
ema,A,trend,2023-09-04,3,0.0,1.0,-0.005151721668418707,0.0007140908835392423,0.03914255842573403
ema,A,trend,2023-09-11,8,0.0,1.0,0.02670087970864743,-0.0021396139535356795,0.026065620827656653
ema,A,trend,2023-09-18,4,0.0,1.0,-0.010799909529553675,0.0038553623913213375,0.0688616893467854
ema,A,trend,2023-09-25,8,0.625,0.375,0.06720652401730076,-0.020995367204382553,-0.22610907981299364
ema,A,trend,2023-10-02,6,0.5,0.5,-0.0031815633581026015,-0.003557691771113758,-0.05867113882999805
ema,A,trend,2023-10-09,7,0.14285714285714285,0.8571428571428571,-0.027407221664994985,0.002694931511402432,0.03670886018202829
ema,A,trend,2023-10-16,13,0.6923076923076923,0.3076923076923077,0.10492838174793451,0.11438082564316887,0.8479919394912481
ema,A,trend,2023-10-23,15,1.0,0.0,0.15082767218448123,0.01626735329184692,0.11341866701526725
ema,A,trend,2023-10-30,23,1.0,0.0,0.014346292209033606,0.0068095077850229835,0.031861962706935316
ema,A,trend,2023-11-06,30,1.0,0.0,0.05856670064734626,0.008631362920421548,0.022878152275380627
ema,A,trend,2023-11-13,9,1.0,0.0,0.008114181204124993,-0.017033953833504256,-0.1128825264513156
ema,A,trend,2023-11-20,14,1.0,0.0,0.0020951682690377726,-0.03393290081400224,-0.28629815367341144
ema,A,trend,2023-11-27,15,0.9333333333333333,0.06666666666666667,0.06778104138851804,-0.005754027175731369,-0.015990608511963537
ema,A,trend,2023-12-04,24,1.0,0.0,0.09502005581618667,0.07110682768030108,0.27904984338523997
ema,A,trend,2023-12-11,6,1.0,0.0,-0.05499667717941625,-0.001572168250357997,0.023233540767525786
ema,A,trend,2023-12-18,19,1.0,0.0,0.03885219635620185,0.01279407249549469,0.06894098963403639
ema,A,trend,2023-12-25,8,1.0,0.0,-0.016048814076617512,0.05907522774316187,0.7263603855323751
ema,A,trend,2024-01-01,4,1.0,0.0,0.03871368892398408,0.028287973844297376,0.7072235184627751
ema,A,trend,2024-01-08,15,0.8666666666666667,0.13333333333333333,-0.04994628452812311,-0.010279171427751366,-0.06741035446080489
ema,A,trend,2024-01-15,9,0.3333333333333333,0.6666666666666666,-0.003701414443422313,-0.022688774230032127,-0.2543778597574828
ema,A,trend,2024-01-22,10,0.4,0.6,0.01082808521075429,-0.011206688203888149,-0.11147233907531835
ema,A,trend,2024-01-29,8,0.625,0.375,0.013169476123187751,0.018132942270132624,0.22657502145032027
ema,A,trend,2024-02-05,19,0.8947368421052632,0.10526315789473684,0.1343877229973094,0.02624953271879682,0.12739460468231756
ema,A,trend,2024-02-12,15,1.0,0.0,0.0797018657195252,0.021390750844699324,0.1422947331874316
ema,A,trend,2024-02-19,10,1.0,0.0,-0.008085958841741125,0.008232828729321184,0.014876755410339369
ema,A,trend,2024-02-26,24,1.0,0.0,0.22038084599373442,0.028366957637666612,0.1685854643868684
ema,A,trend,2024-03-04,19,1.0,0.0,0.09188101188044162,0.006828525806774621,0.037912875497783466
ema,A,trend,2024-03-11,23,1.0,0.0,-0.007821870780316154,-0.026903108206611237,-0.07973809257230248
ema,A,trend,2024-03-18,7,1.0,0.0,-0.017296121528935005,-0.015152878346284315,-0.21716602854042458
ema,A,trend,2024-03-25,16,0.9375,0.0625,0.06106192320736881,0.023591997387443886,0.10928769334785897
ema,A,trend,2024-04-01,9,0.3333333333333333,0.6666666666666666,-0.027581624026883578,-0.01452957232615304,-0.09190776372921339
ema,A,trend,2024-04-08,12,0.4166666666666667,0.5833333333333334,-0.05336153292763979,0.027817316629670685,0.2393188525706487
ema,A,trend,2024-04-15,5,0.2,0.8,-0.0110186502267694,-0.016251004081907605,-0.3257305992219891
ema,A,trend,2024-04-22,10,0.3,0.7,-0.027917441124520548,-0.00037881967385455795,-0.0033661218171394227
ema,A,trend,2024-04-29,15,0.2,0.8,0.014019801980198032,-0.025195816720285702,-0.1689227222098042
ema,A,trend,2024-05-06,11,0.0,1.0,-0.03965161693485386,-0.02777058856783743,-0.254565669259555
ema,A,trend,2024-05-13,13,0.38461538461538464,0.6153846153846154,0.07808933838062582,-0.04369852017833009,-0.35020413690049856
ema,A,trend,2024-05-20,9,1.0,0.0,0.033843753489396944,-0.024126898252840978,-0.25465437387013606
ema,A,trend,2024-05-27,9,0.6666666666666666,0.3333333333333333,-0.010920220506136724,-0.03531589062108975,-0.5308469111161959
ema,A,trend,2024-06-03,13,0.7692307692307693,0.23076923076923078,0.02765804544696615,0.006438041641895875,0.07500755812226331
ema,A,trend,2024-06-10,6,0.0,1.0,-0.042490652085259706,-0.01486638407063412,-0.23279055527929007
ema,A,trend,2024-06-17,13,0.07692307692307693,0.9230769230769231,-0.05216242439875174,-0.010604215865259281,-0.08191763448340691
ema,A,trend,2024-06-24,10,0.0,1.0,-0.006866675737851158,0.016303869677963156,0.16490937848425716
ema,A,random_ctrl,2021-12-27,4,0.5,0.5,-0.06830743170044717,0.001264755999999867,-1.0485305320433527
ema,A,random_ctrl,2022-01-03,7,0.8571428571428571,0.14285714285714285,-0.11524467718509712,0.000985527548120313,-1.0245759501455214
ema,A,random_ctrl,2022-01-10,2,0.5,0.5,0.029130296607638106,-0.007661199279984987,-1.0356743950334986
ema,A,random_ctrl,2022-01-17,6,0.8333333333333334,0.16666666666666666,-0.1581276556223734,-0.012235439736709819,-1.023177749396517
ema,A,random_ctrl,2022-01-24,0,,,0.04516721550197755,-0.016410199068660813,
ema,A,random_ctrl,2022-01-31,1,1.0,0.0,0.1180801291946707,-0.022315831600752123,-1.0217687237877322
ema,A,random_ctrl,2022-02-07,0,,,-0.007259665196324816,-0.01268194797126021,
ema,A,random_ctrl,2022-02-14,1,1.0,0.0,-0.08734413446337086,-0.00508205883001156,-1.0207371546187256
ema,A,random_ctrl,2022-02-21,5,0.6,0.4,-0.018239362325635833,-0.01795403013363539,-1.02485209938309
ema,A,random_ctrl,2022-02-28,0,,,0.019262761579546428,0.004851071848608557,
ema,A,random_ctrl,2022-03-07,0,,,-0.01703748246141512,0.0039729557706127405,
ema,A,random_ctrl,2022-03-14,0,,,0.09274697569966728,-0.025866935308773487,
ema,A,random_ctrl,2022-03-21,2,0.0,1.0,0.13471875530135957,-0.004057557388342237,-1.0611625455694593
ema,A,random_ctrl,2022-03-28,3,0.3333333333333333,0.6666666666666666,-0.008878324032130402,-0.014788833898879417,-1.0781179300229506
ema,A,random_ctrl,2022-04-04,3,0.0,1.0,-0.09177437497575747,0.010934216628412985,-1.0741071297157438
ema,A,random_ctrl,2022-04-11,0,,,-0.058701269120442046,0.014022971919122051,
ema,A,random_ctrl,2022-04-18,0,,,-0.005517578617303176,0.010234776615048347,
ema,A,random_ctrl,2022-04-25,1,1.0,0.0,-0.02495798936998006,0.02699229478007359,-1.0232607398034754
ema,A,random_ctrl,2022-05-02,0,,,-0.11487512217439222,0.0006043944446678662,
ema,A,random_ctrl,2022-05-09,5,1.0,0.0,-0.08016058548504568,0.03897196033438144,-1.011079658932027
ema,A,random_ctrl,2022-05-16,0,,,-0.0326427401511451,0.011700636767170591,
ema,A,random_ctrl,2022-05-23,0,,,-0.02744360281862135,0.01239622003413099,
ema,A,random_ctrl,2022-05-30,0,,,0.0155054807072319,-0.01565784246377111,
ema,A,random_ctrl,2022-06-06,2,1.0,0.0,-0.11172006322705275,0.004527395559815517,-1.0144652171685447
ema,A,random_ctrl,2022-06-13,2,1.0,0.0,-0.22609176548486132,-0.0035653950917374777,-1.0136396016779052
ema,A,random_ctrl,2022-06-20,0,,,0.022701751486308375,-0.0030488649966791126,
ema,A,random_ctrl,2022-06-27,0,,,-0.08187051112030064,-0.0006060076671462467,
ema,A,random_ctrl,2022-07-04,0,,,0.08003334075389446,0.004724393458012122,
ema,A,random_ctrl,2022-07-11,0,,,-0.0029288261686543082,0.00020726032221562996,
ema,A,random_ctrl,2022-07-18,0,,,0.08579601451888164,-0.004189618365659564,
ema,A,random_ctrl,2022-07-25,0,,,0.03164918463943045,0.004365203819048702,
ema,A,random_ctrl,2022-08-01,0,,,-0.005218906518912214,-0.008054433501710756,
ema,A,random_ctrl,2022-08-08,0,,,0.04864032306079391,-0.0004934852885883911,
ema,A,random_ctrl,2022-08-15,0,,,-0.1148002320443352,0.007602587517250736,
ema,A,random_ctrl,2022-08-22,0,,,-0.09097669576210532,-0.0005360199614102834,
ema,A,random_ctrl,2022-08-29,0,,,0.022783515696901402,-0.010132556670612414,
ema,A,random_ctrl,2022-09-05,0,,,0.0913285608590455,0.008587520982195285,
ema,A,random_ctrl,2022-09-12,0,,,-0.11054258949634688,0.0014082690610515147,
ema,A,random_ctrl,2022-09-19,0,,,-0.031173232117750582,-0.003989414580549466,
ema,A,random_ctrl,2022-09-26,0,,,0.012981075908994333,0.006580233993261686,
ema,A,random_ctrl,2022-10-03,0,,,0.02026637000031495,0.0017738559771740547,
ema,A,random_ctrl,2022-10-10,0,,,-0.009314693659219109,0.009322302315037057,
ema,A,random_ctrl,2022-10-17,0,,,0.016094448453634946,0.0023726083506454554,
ema,A,random_ctrl,2022-10-24,0,,,0.05386458743159639,-0.003236171271394306,
ema,A,random_ctrl,2022-10-31,0,,,0.013808150105451888,0.002678659198742439,
ema,A,random_ctrl,2022-11-07,3,1.0,0.0,-0.21882038995136366,-0.020981958972083103,-1.011984474199921
ema,A,random_ctrl,2022-11-14,0,,,-0.0027793592781013565,0.00019168803085722885,
ema,A,random_ctrl,2022-11-21,0,,,0.00845340192641797,0.00020518399182867242,
ema,A,random_ctrl,2022-11-28,0,,,0.04129786327387852,-0.0006014887765509735,
ema,A,random_ctrl,2022-12-05,0,,,-0.0010815298092999859,1.734881469372951e-05,
ema,A,random_ctrl,2022-12-12,1,1.0,0.0,-0.020594724613592907,0.00045354276536380134,-1.0273406176359772
ema,A,random_ctrl,2022-12-19,2,1.0,0.0,0.00596354944726607,-0.0049624517466202445,-1.0464290952510458
ema,A,random_ctrl,2022-12-26,1,1.0,0.0,-0.013062228241499607,0.0012105673915856485,-1.044164197706086
ema,A,random_ctrl,2023-01-02,0,,,0.030996274428374493,-0.009895149557863858,
ema,A,random_ctrl,2023-01-09,0,,,0.2185418478800225,-0.009784974506434119,
ema,A,random_ctrl,2023-01-16,0,,,0.08814046518312679,-0.00223853321560763,
ema,A,random_ctrl,2023-01-23,0,,,0.04529064468835453,-0.007272592055556415,
ema,A,random_ctrl,2023-01-30,0,,,-0.033948277314463815,0.0006513548615427744,
ema,A,random_ctrl,2023-02-06,0,,,-0.050196198116498,0.006575378022082523,
ema,A,random_ctrl,2023-02-13,0,,,0.114383030291902,-0.004228983206390868,
ema,A,random_ctrl,2023-02-20,0,,,-0.029715980474944947,0.005941010942357439,
ema,A,random_ctrl,2023-02-27,0,,,-0.04760752448514327,0.006864438219818192,
ema,A,random_ctrl,2023-03-06,0,,,-0.01955985860557996,-6.779803880041513e-05,
ema,A,random_ctrl,2023-03-13,0,,,0.2714265579748032,0.005454172924060252,
ema,A,random_ctrl,2023-03-20,0,,,-1.787955615795145e-05,-0.0012137468703400378,
ema,A,random_ctrl,2023-03-27,0,,,0.007405844573815212,-0.004490307513110414,
ema,A,random_ctrl,2023-04-03,0,,,0.005466517579823638,-0.0016445966656090105,
ema,A,random_ctrl,2023-04-10,0,,,0.06998287761910649,-0.010918936656197586,
ema,A,random_ctrl,2023-04-17,0,,,-0.08963039217627145,0.010919682479493265,
ema,A,random_ctrl,2023-04-24,0,,,0.05996817837506763,0.0009320222032882519,
ema,A,random_ctrl,2023-05-01,0,,,-0.02783296120139922,0.0031088776058578738,
ema,A,random_ctrl,2023-05-08,0,,,-0.05332039012517631,0.00018785624279726854,
ema,A,random_ctrl,2023-05-15,0,,,-0.0062490944014504946,0.0025604985688552073,
ema,A,random_ctrl,2023-05-22,0,,,0.049652867349342156,-0.0025567769516805505,
ema,A,random_ctrl,2023-05-29,0,,,-0.03416821604371023,-0.0005741765477924599,
ema,A,random_ctrl,2023-06-05,0,,,-0.04397322663323078,0.021708596375415334,
ema,A,random_ctrl,2023-06-12,0,,,0.01646730262574203,0.0025623959185783196,
ema,A,random_ctrl,2023-06-19,0,,,0.1565519335129597,0.021189867130008144,
ema,A,random_ctrl,2023-06-26,0,,,0.004744670448840749,0.009506001851469215,
ema,A,random_ctrl,2023-07-03,0,,,-0.01493097851467462,-0.00897380571626516,
ema,A,random_ctrl,2023-07-10,0,,,0.002224528158017769,0.004390887098253415,
ema,A,random_ctrl,2023-07-17,0,,,-0.0049287481641240305,0.029629340117031555,
ema,A,random_ctrl,2023-07-24,0,,,-0.026534316430532723,-0.007787401400227378,
ema,A,random_ctrl,2023-07-31,0,,,-0.006652187572566137,-0.0057443099420051436,
ema,A,random_ctrl,2023-08-07,0,,,0.007535546327108733,0.007202089397672529,
ema,A,random_ctrl,2023-08-14,0,,,-0.10644192711887535,-0.024996734140193988,
ema,A,random_ctrl,2023-08-21,0,,,-0.0032877151716027564,-0.0022993255139129865,
ema,A,random_ctrl,2023-08-28,0,,,-0.004995728345777883,0.0015194536736986564,
ema,A,random_ctrl,2023-09-04,0,,,-0.005151721668418707,0.0012790901671977384,
ema,A,random_ctrl,2023-09-11,0,,,0.02670087970864743,0.004801263954769652,
ema,A,random_ctrl,2023-09-18,0,,,-0.010799909529553675,0.019522248587390933,
ema,A,random_ctrl,2023-09-25,0,,,0.06720652401730076,0.02143335366416177,
ema,A,random_ctrl,2023-10-02,0,,,-0.0031815633581026015,-0.007274642198515591,
ema,A,random_ctrl,2023-10-09,0,,,-0.027407221664994985,-0.003943104416456511,
ema,A,random_ctrl,2023-10-16,0,,,0.10492838174793451,0.06125135939283943,
ema,A,random_ctrl,2023-10-23,0,,,0.15082767218448123,0.018019703887488303,
ema,A,random_ctrl,2023-10-30,0,,,0.014346292209033606,0.015741860951497877,
ema,A,random_ctrl,2023-11-06,0,,,0.05856670064734626,0.06436705220696548,
ema,A,random_ctrl,2023-11-13,0,,,0.008114181204124993,-0.025218920589836435,
ema,A,random_ctrl,2023-11-20,0,,,0.0020951682690377726,-0.001055119201424759,
ema,A,random_ctrl,2023-11-27,0,,,0.06778104138851804,0.019526435849231083,
ema,A,random_ctrl,2023-12-04,0,,,0.09502005581618667,-0.029105688602333757,
ema,A,random_ctrl,2023-12-11,0,,,-0.05499667717941625,-0.05107630439052013,
ema,A,random_ctrl,2023-12-18,0,,,0.03885219635620185,0.017059400398713898,
ema,A,random_ctrl,2023-12-25,0,,,-0.016048814076617512,0.0037394871733160695,
ema,A,random_ctrl,2024-01-01,0,,,0.03871368892398408,-0.012941596347603168,
ema,A,random_ctrl,2024-01-08,0,,,-0.04994628452812311,0.023256034013207527,
ema,A,random_ctrl,2024-01-15,0,,,-0.003701414443422313,0.01919138350161531,
ema,A,random_ctrl,2024-01-22,0,,,0.01082808521075429,-0.018237155734734833,
ema,A,random_ctrl,2024-01-29,0,,,0.013169476123187751,0.07361261528804919,
ema,A,random_ctrl,2024-02-05,0,,,0.1343877229973094,0.03183683478095345,
ema,A,random_ctrl,2024-02-12,0,,,0.0797018657195252,-0.007137228930721662,
ema,A,random_ctrl,2024-02-19,0,,,-0.008085958841741125,-0.01891256351382964,
ema,A,random_ctrl,2024-02-26,0,,,0.22038084599373442,0.02216748916225808,
ema,A,random_ctrl,2024-03-04,0,,,0.09188101188044162,0.03026559106042037,
ema,A,random_ctrl,2024-03-11,0,,,-0.007821870780316154,-0.06675954827698971,
ema,A,random_ctrl,2024-03-18,0,,,-0.017296121528935005,0.0039541431184919595,
ema,A,random_ctrl,2024-03-25,0,,,0.06106192320736881,0.018678805204199955,
ema,A,random_ctrl,2024-04-01,0,,,-0.027581624026883578,-0.011917493963980785,
ema,A,random_ctrl,2024-04-08,0,,,-0.05336153292763979,-0.04484456585553087,
ema,A,random_ctrl,2024-04-15,0,,,-0.0110186502267694,0.014252851577358783,
ema,A,random_ctrl,2024-04-22,0,,,-0.027917441124520548,-0.017796013422797796,
ema,A,random_ctrl,2024-04-29,0,,,0.014019801980198032,0.008462716664081604,
ema,A,random_ctrl,2024-05-06,0,,,-0.03965161693485386,-0.011029750993800658,
ema,A,random_ctrl,2024-05-13,0,,,0.07808933838062582,0.05780043031512294,
ema,A,random_ctrl,2024-05-20,0,,,0.033843753489396944,0.011644183559395005,
ema,A,random_ctrl,2024-05-27,0,,,-0.010920220506136724,0.023062920771656836,
ema,A,random_ctrl,2024-06-03,0,,,0.02765804544696615,-0.02728199868464265,
ema,A,random_ctrl,2024-06-10,0,,,-0.042490652085259706,-0.01910352662908421,
ema,A,random_ctrl,2024-06-17,0,,,-0.05216242439875174,-0.0299217027038986,
ema,A,random_ctrl,2024-06-24,0,,,-0.006866675737851158,0.013538577502798299,
ema,A,random_ctrl,2024-07-01,0,,,-0.10992069434664442,-0.03473866545356885,
ema,A,random_ctrl,2024-07-08,0,,,0.08805604428844771,0.014703911243434176,
ema,A,random_ctrl,2024-07-15,0,,,0.12140852577241557,0.026414168961828244,
ema,A,random_ctrl,2024-07-22,0,,,0.001010705557560554,-0.016902804427966767,
ema,A,random_ctrl,2024-07-29,0,,,-0.14755616647933523,-0.043081687979575456,
