ts,cash,margin_used,unrealized_pnl,equity,open_positions
2026-09-11T12:00:00+00:00,10000,0,0,10000,0
2026-09-11T16:00:00+00:00,10000,0,0,10000,0
2026-09-11T20:00:00+00:00,7770.955193,2226.817989,0.4001738032,9998.173356,2
2026-09-12T00:00:00+00:00,7770.957338,2226.817989,25.36421234,10023.13954,2
2026-09-12T04:00:00+00:00,7770.957338,2226.817989,32.47433079,10030.24966,2
2026-09-12T08:00:00+00:00,7770.912382,2226.817989,44.21360485,10041.94398,2
2026-09-12T12:00:00+00:00,7770.912382,2226.817989,42.34027248,10040.07064,2
2026-09-12T16:00:00+00:00,7770.914926,2226.817989,20.40383032,10018.13674,2
2026-09-12T20:00:00+00:00,7770.914926,2226.817989,29.1842231,10026.91714,2
2026-09-13T00:00:00+00:00,7770.719316,2226.817989,29.61478784,10027.15209,2
2026-09-13T04:00:00+00:00,7770.719316,2226.817989,24.15203869,10021.68934,2
2026-09-13T08:00:00+00:00,7770.691314,2226.817989,11.80513417,10009.31444,2
2026-09-13T12:00:00+00:00,7770.691314,2226.817989,6.319479995,10003.82878,2
2026-09-13T16:00:00+00:00,7770.468032,2226.817989,11.35320804,10008.63923,2
2026-09-13T20:00:00+00:00,7770.468032,2226.817989,-19.79573528,9977.490286,2
2026-09-14T00:00:00+00:00,9.094947018e-13,9978.965643,6.024361196,9984.990004,3
2026-09-14T04:00:00+00:00,7625.177753,2226.817989,14.76401545,9866.759757,2
2026-09-14T08:00:00+00:00,7488.096264,2226.817989,19.00687276,9733.921126,2
2026-09-14T12:00:00+00:00,7488.096264,2226.817989,29.63923651,9744.553489,2
2026-09-14T16:00:00+00:00,7487.991576,2226.817989,59.09500046,9773.904565,2
2026-09-14T20:00:00+00:00,7487.991576,2226.817989,22.5733845,9737.382949,2
2026-09-15T00:00:00+00:00,7487.985221,2226.817989,15.62205765,9730.425267,2
2026-09-15T04:00:00+00:00,7487.985221,2226.817989,-2.729598647,9712.073611,2
2026-09-15T08:00:00+00:00,7488.152748,2226.817989,8.669187172,9723.639924,2
2026-09-15T12:00:00+00:00,7488.152748,2226.817989,-14.19709957,9700.773637,2
